Adduct,AllGroups,Analog:Adduct,Analog:Compound_Name,Analog:Compound_Source,Analog:Data_Collector,Analog:GNPSLibraryURL,Analog:IIN Best Ion=Library Adduct,Analog:INCHI,Analog:Instrument,Analog:Ion_Source,Analog:IonMode,Analog:Library_Class,Analog:MassDiff,Analog:MQScore,Analog:MZErrorPPM,Analog:PI,Analog:SharedPeaks,Analog:Smiles,Analog:SpectrumID,Analog:tags,Annotated Adduct Features ID,ATTRIBUTE_control,ATTRIBUTE_culture,ATTRIBUTE_media,ATTRIBUTE_number,ATTRIBUTE_sample,Best Ion,charge,ClassyFire#all classifications,ClassyFire#class,ClassyFire#class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#superclass,ClassyFire#superclass probability,cluster index,componentindex,Compound_Name,Compound_Source,Correlated Features Group ID,Data_Collector,DefaultGroups,featureId,G1,G2,G3,G4,G5,G6,GNPSGROUP:1,GNPSGROUP:1910,GNPSGROUP:19197,GNPSGROUP:2,GNPSGROUP:3,GNPSGROUP:7806,GNPSGROUP:A,GNPSGROUP:blank,GNPSGROUP:control,GNPSGROUP:N,GNPSGROUP:spentmedia,GNPSGROUP:U,GNPSLibraryURL,GNPSLinkout_Cluster,GNPSLinkout_Network,id,IIN Best Ion=Library Adduct,INCHI,Instrument,Ion_Source,IonMode,LE-197_1-U2,LE19-10_1-A1,LE19-10_1-A2,LE19-10_1-A3,LE19-10_1-N1,LE19-10_1-N2,LE19-10_1-N3,LE19-10_1-U1,LE19-10_1-U2,LE19-10_1-U3,LE19-197_1-A1,LE19-197_1-A2,LE19-197_1-A3,LE19-197_1-N1,LE19-197_1-N2,LE19-197_1-N3,LE19-197_1-U1,LE19-197_1-U3,Library_Class,MassDiff,molecularFormula,MQScore,MZErrorPPM,name,neutral M mass,NODE_TYPE,NPC#class,NPC#class Probability,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,number of spectra,p,p-corrected,parent mass,PCC-7806-A1,PCC-7806-N1,PCC-7806-U1,PCC7806-A2,PCC7806-A3,PCC7806-N2,PCC7806-N3,PCC7806-U2,PCC7806-U3,PI,precursor mass,precursorFormula,RTConsensus,RTMean,selected,shared name,SharedPeaks,significant,Smiles,SpectrumID,statistic,stats_significant,sum(precursor intensity),tags,Total peak area,UniqueFileSources
[M + H]+,N/A,M+H,Anabaenopeptin NZ857,Isolated,Massbank,http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005732158,FALSE,"1S/C45H59N7O10/c1-4-28(2)39-42(58)48-36(24-18-30-15-21-33(54)22-16-30)43(59)52(3)27-38(55)47-35(23-17-29-13-19-32(53)20-14-29)40(56)46-25-9-8-12-34(41(57)51-39)49-45(62)50-37(44(60)61)26-31-10-6-5-7-11-31/h5-7,10-11,13-16,19-22,28,34-37,39,53-54H,4,8-9,12,17-18,23-27H2,1-3H3,(H,46,56)(H,47,55)(H,48,58)(H,51,57)(H,60,61)(H2,49,50,62)",Hybrid FT,ESI,Positive,3,0.00158691,0.814577,1.8486,Massbank,28,CCC(C)C1C(=O)NC(C(=O)N(CC(=O)NC(C(=O)NCCCCC(C(=O)N1)NC(=O)NC(CC2=CC=CC=C2)C(=O)O)CCC3=CC=C(C=C3)O)C)CCC4=CC=C(C=C4)O,CCMSLIB00005732158,nan,,spentmedia,19197,"N,U,A","2,1,3",spentmedia,,0,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Phenols; Lactams; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; N-carbamoyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-carbamoyl-alpha amino acids; Benzenoids; Phenylpropanoic acids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities",Carboxylic acids and derivatives,1.0,Peptides,0.999242901802063,Oligopeptides,0.8941057920455930,"Amino acids, peptides, and analogues",1.0,Organic acids and derivatives,1.0,563,-1,"Massbank: Anabaenopeptin NZ857|2-[[12-butan-2-yl-3,9-bis[2-(4-hydroxyphenyl)ethyl]-7-methyl-2,5,8,11,14-pentaoxo-1,4,7,10,13-pentazacyclononadec-15-yl]carbamoylamino]-3-phenylpropanoic acid",Isolated,,Massbank,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,115091.92444444400,0.0,438420.00333333300,151825.5922222220,171502.48666666700,0.0,70080.482,0.0,0.0,284599.53000000000,138448.42210526300,39897.991,http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005732158,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""563"",""main.cluster index_upperinput"":""563""}",This Node is a Singleton,451_testrun_sirius_563,FALSE,"1S/C45H59N7O10/c1-4-28(2)39-42(58)48-36(24-18-30-15-21-33(54)22-16-30)43(59)52(3)27-38(55)47-35(23-17-29-13-19-32(53)20-14-29)40(56)46-25-9-8-12-34(41(57)51-39)49-45(62)50-37(44(60)61)26-31-10-6-5-7-11-31/h5-7,10-11,13-16,19-22,28,34-37,39,53-54H,4,8-9,12,17-18,23-27H2,1-3H3,(H,46,56)(H,47,55)(H,48,58)(H,51,57)(H,60,61)(H2,49,50,62)",Hybrid FT,ESI,Positive,-0.0845151116922272,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,0.183216462459337,0.506098008760413,0.882204216088386,3.40559072210956,2.33930240196945,2.05904269960987,-0.0191302909442446,-0.196132468442378,3,0.00158691,C45H59N7O10,0.814577,1.8486,563,0.0,Feature Node,Anabaenopeptins,0.9654572606086730,Amino acids and Peptides,0.9999418258666990,Oligopeptides,0.9957615733146670,9,0.63331324,1.0,858.4384,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,-0.504204257773231,Massbank,858.4384,C45H59N7O10,9.3504,9.3504,FALSE,563,28,FALSE,CCC(C)C1C(=O)NC(C(=O)N(CC(=O)NC(C(=O)NCCCCC(C(=O)N1)NC(=O)NC(CC2=CC=CC=C2)C(=O)O)CCC3=CC=C(C=C3)O)C)CCC4=CC=C(C=C4)O,CCMSLIB00005732158,0.91358024,,3945780.0300000000,nan,438420,N/A
[M + H3N + H]+,N/A,,,,,,,,,,,,,,,,,,,,,spentmedia,"7806,19197,1910","U,A","2,1,3",spentmedia,,0,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Ketones; 1,3-dicarbonyl compounds; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioesters; Thioethers; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Carboxylic acids and derivatives,0.9952959418296810,Amino acids and derivatives,0.4961636960506440,N-acyl-alpha amino acids and derivatives,0.6195902228355410,"Amino acids, peptides, and analogues",0.49884623289108300,Organic acids and derivatives,0.9994557499885560,246,50,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,139302.61833333300,61359.550444444400,43103.81922222220,150694.2218888890,143876.35611111100,329409.82666666700,280053.4191,0.0,0.0,0.0,137012.58831578900,110432.45760000000,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""246"",""main.cluster index_upperinput"":""246""}",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=36567cda770c411aa0815b3fa7203a3e&show=true,190_testrun_sirius_246,,,,,,-0.530560211853852,-0.0418813494695213,0.125984104939497,-0.160433795911574,-0.627164168212672,-0.627164168212672,-0.627164168212672,-0.386142077859094,-0.377290632242139,-0.38692617333812,-0.321894102432136,0.00918463636668718,-0.0825076717583267,-0.627164168212672,-0.627164168212672,-0.627164168212672,-0.568653343029266,-0.578149112015617,,,C12H19NO5S,,,246,0.0,Feature Node,Dipeptides,0.38719508051872300,Fatty acids,0.5947208404541020,Fatty amides,0.3874579071998600,18,7.509729E-05,0.025908565185091000,307.1319,2.74762329297978,-0.627164168212672,0.50927682418917,2.41645331952074,2.86211038153569,-0.627164168212672,-0.627164168212672,0.166969995477232,0.241313428814898,,307.1319,C12H22N2O5S,2.1212,2.1212,FALSE,246,,TRUE,,,18.993452,,3904858.767000000,,433873,N/A
[M + H3N + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910,blank","blank,N,U,A","control,2,1,3,blank","blank,spentmedia",,0,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organonitrogen compounds; Aminopyridines and derivatives; Aniline and substituted anilines; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids; Amines; Primary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Carboxylic acids and derivatives,0.459551602602005,Amino acids and derivatives,0.613034188747406,Amino acids and derivatives,0.613034188747406,"Amino acids, peptides, and analogues",0.605846643447876,Organic acids and derivatives,0.5250345468521120,412,-1,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,11709.319636666700,5186.461131111110,5221.378247777780,129913.35917666700,35365.355780000000,166580.19521444400,299.981333,499.59298,627.086605,158838.80884,55926.199581052600,351.316305,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""412"",""main.cluster index_upperinput"":""412""}",This Node is a Singleton,348_testrun_sirius_412,,,,,,-0.288599969390374,-0.284614511763075,-0.286109195767342,-0.29182574929501,-0.0436837415164491,-0.234931900813005,-0.241252351070225,-0.29182574929501,-0.288856870201395,-0.285840532251367,-0.286993570132899,-0.29182574929501,-0.29182574929501,0.130685935665061,-0.206310929766403,-0.26567478312403,-0.287208783583347,-0.288623053235057,,,C8H10N2O2,,,412,0.0,Feature Node,Pyridine alkaloids,0.3346405625343320,Alkaloids,0.7120989561080930,Nicotinic acid alkaloids,0.34550634026527400,28,1.6832829E-04,0.05807326000649480,184.108,-0.286825632458792,-0.0667325030239582,-0.288459009085394,-0.28764902284377,-0.286244406858246,4.8659720545063,1.25467247282689,-0.29182574929501,-0.287590949638079,,184.108,C8H13N3O2,5.6755,5.6755,FALSE,412,,FALSE,,,17.379189,,1596399.8437200000,,176988,N/A
[M + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,blank","blank,N,U,A","control,2,1,3,blank","blank,spentmedia",,0,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Carboxylic acids and derivatives,0.9999986886978150,Amino acids and derivatives,0.9998096823692320,L-alpha-amino acids,0.5197211503982540,"Amino acids, peptides, and analogues",0.9998015761375430,Organic acids and derivatives,1.0,794,-1,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,5630.58188888889,0.0,0.0,5448.177811111110,5737.449722222220,16816.209422222200,3330.42948,1218124.6666666700,304531.1666666670,4908.4083,5310.381922807020,6895.7507000000000,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""794"",""main.cluster index_upperinput"":""794""}",This Node is a Singleton,625_testrun_sirius_794,,,,,,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,-0.638467968338077,,,C4H7NO4,,,794,0.0,Feature Node,Aminoacids,0.9867056012153630,Amino acids and Peptides,0.9981581568717960,Small peptides,0.9994043111801150,11,,,134.0448,1.99542558995546,0.301511326183385,2.1767287790805,0.581858705573402,1.21769364032639,0.569226686785008,0.624882666518706,1.68456825640576,2.34052777925677,,134.0448,C4H7NO4,17.2735,17.2735,FALSE,794,,,,,,,3805719.8848,,16816,N/A
[M + H3N + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910","N,U,A","control,2,1,3",spentmedia,,0,Organic compounds; Lipids and lipid-like molecules; Ketones; Aldehydes; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Phenylpropanes; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,Prenol lipids,0.7530465126037600,,,Sesquiterpenoids,0.7212314009666440,Sesquiterpenoids,0.7212314009666440,Lipids and lipid-like molecules,0.7847906947135930,109,-1,,,54.0,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,1823074.6595333300,1520937.5813888900,365612.36991111100,577434.7730444440,1248952.9095,1762912.3907777800,15409.47077,0.0,21348.5841,3258397.3698,1153959.9384877200,19248.70094,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""109"",""main.cluster index_upperinput"":""109""}",This Node is a Singleton,75_testrun_sirius_109,,,,,,-0.555217949542016,-0.53472575596941,-0.547232243634184,-0.560257254729399,2.97314404284955,0.941770508832866,1.4729661850968,-0.558015201105407,-0.533068478389359,-0.560213731037796,-0.561472559850491,-0.561000603594881,-0.556254680291659,1.38431222085187,-0.242205593554164,-0.314480779859349,-0.555055859748969,-0.547802372115382,,,C15H20O,,,109,0.0,Feature Node,Menthane monoterpenoids,0.13280734419822700,Terpenoids,0.9587265253067020,Sesquiterpenoids,0.6646345257759090,30,1.234098E-04,0.0425763816019753,234.1851,-0.543176675020589,2.24577075735055,-0.536368390236458,-0.544906000321635,-0.55607333480079,-0.128080344421069,1.58297237513963,-0.556693877920178,-0.548634403978083,,234.1851,C15H23NO,1.477,1.477,FALSE,109,,TRUE,,,18.0,,3.29305554151E+07,,3649462,N/A
[M + H]+,N/A,,,,,,,,,,,,,,,,,,,,,spentmedia,1910,N,"2,1,3",spentmedia,,0,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Piperidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Carboxylic acids and derivatives,0.9987568855285650,Amino acids and derivatives,0.9953470826148990,Alpha amino acid esters,0.5220327973365780,"Amino acids, peptides, and analogues",0.9967599511146550,Organic acids and derivatives,0.9996520280838010,559,41,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,208313.46666666700,496417.35555555600,0.0,152642.42222222200,135461.46666666700,0.0,0.0,0.0,0.0,446775.62,156763.3754385970,0.0,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""559"",""main.cluster index_upperinput"":""559""}",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=41&task=36567cda770c411aa0815b3fa7203a3e&show=true,448_testrun_sirius_559,,,,,,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,3.8718185180046,2.36062320942145,1.91575114838793,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,,,C31H46N6O7,,,559,0.0,Feature Node,Linear peptides,0.35604947805404700,Amino acids and Peptides,0.9151831269264220,Oligopeptides,0.6981730461120610,3,0.022592813,1.0,615.3495,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,-0.339508036492249,,615.3495,C31H46N6O7,9.0801,9.0801,FALSE,559,,FALSE,,,7.580247,,4467756.2,,496417,N/A
[M + H]+,N/A,,,,,,,,,,,,,,,,,,,,,spentmedia,"7806,19197,1910","N,U,A","2,1,3",spentmedia,,0,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Carboxylic acids and derivatives,0.35229113698005700,Amino acids and derivatives,0.6131206750869750,Amino acids and derivatives,0.6131206750869750,"Amino acids, peptides, and analogues",0.611029863357544,Organic acids and derivatives,0.9599737524986270,395,-1,,,4.0,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,81995.9079111111,204934.90935555600,15668.358777777800,125809.59311111100,44924.80811111110,32127.041,163580.1358,0.0,0.0,59.04282000000000,79809.57130526320,63818.0996,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""395"",""main.cluster index_upperinput"":""395""}",This Node is a Singleton,332_testrun_sirius_395,,,,,,-0.331714518196502,3.06164068123046,3.43222233673984,0.360035965209538,-0.485120096693351,-0.487491847343346,-0.487491847343346,0.0310826513950887,1.41761370411705,-0.33876824261912,-0.487491847343346,-0.327464172857555,-0.184829689967812,-0.487491847343346,-0.487491847343346,-0.487491847343346,-0.487491847343346,-0.407303602362692,,,C6H5N5O2,,,395,0.0,Feature Node,pteridine alkaloids,0.9319053888320920,Alkaloids,0.9992584586143490,Pseudoalkaloids,0.8839449882507320,16,8.771779E-04,0.30262638407293700,180.0514,0.0126078123037531,-0.487491847343346,-0.393607693805736,-0.154511272776838,0.0487897218058483,-0.487491847343346,-0.487491847343346,-0.487491847343346,-0.378263262745179,,180.0514,C6H5N5O2,4.7221,4.7221,FALSE,395,,FALSE,,,14.077601,,2274572.7822,,252730,N/A
[M + H3N + H]+,N/A,,,,,,,,,,,,,,,,,,,,,spentmedia,1910,"N,U,A","2,1,3",spentmedia,,0,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,Azoles,0.964468240737915,,,Azoles,0.964468240737915,,,Organoheterocyclic compounds,0.9974108338356020,630,-1,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,75008.42866666670,139275.3348477780,0.0,39118.596747777800,25148.309433333300,0.0,55051.223400000000,0.0,0.0,49361.885163000000,43981.68468877190,20934.6928,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""630"",""main.cluster index_upperinput"":""630""}",This Node is a Singleton,499_testrun_sirius_630,,,,,,-0.437317820718108,0.478903836013601,3.15306434000852,1.23126368199683,3.35795269255668,-0.431237621936416,-0.421503556024565,0.470054666406497,0.0851740065541849,-0.0519512726493973,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,,,C12H19N3O,,,630,0.0,Feature Node,Piperidine alkaloids,0.253421813249588,Alkaloids,0.9301673173904420,Lysine alkaloids,0.4244154989719390,9,0.6402457,1.0,477.3729,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,-0.437317820718108,,239.1865,C12H22N4O,11.394,11.394,FALSE,630,,FALSE,,,0.8918066,,1253478.01363,,139275,N/A
[M + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910","N,U,A","control,2,1,3",spentmedia,,0,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organonitrogen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Amines; Primary amines; 6-aminopurines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities,Imidazopyrimidines,0.9747136831283570,6-aminopurines,0.5136677622795110,6-aminopurines,0.5136677622795110,Purines and purine derivatives,0.9348450899124150,Organoheterocyclic compounds,0.99996018409729,252,-1,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,390147.94,435646.96555555600,478171.51666666700,456755.2188888890,412062.7033333330,345147.38,368526.962,0.0,637.7721,370123.80584,397612.922954386,394673.61700000000,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""252"",""main.cluster index_upperinput"":""252""}",This Node is a Singleton,196_testrun_sirius_252,,,,,,0.67075578097804,0.968644248644409,3.42590424180803,0.747658282477262,-0.538222794270251,-1.42756237335385,-0.82341816446933,0.11496829152613,0.74216442199058,0.181145002604941,0.18154720190929,0.161934379004173,0.643973574730552,1.4596537873489,0.576451774524945,-0.526912113185115,-0.0821480381451176,-0.180745227276714,,,C6H7N5,,,252,0.0,Feature Node,Purine alkaloids,0.96475750207901,Alkaloids,0.9945370554924010,Pseudoalkaloids,0.8925474286079410,28,0.5403597,1.0,150.0773,-0.00833437474532084,-1.49198475205937,-0.499663572159771,-0.558834329036436,-0.0218862716589124,-1.22455749117836,-1.09255397266733,-0.67909281166844,-0.718884701672938,,150.0773,C6H7N5,2.1672,2.1672,FALSE,252,,FALSE,,,1.2310406,,1.13332438484E+07,,1258965,N/A
[M - H2O + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910","N,U,A","control,2,1,3",spentmedia,,0,"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Azo imides; Hydropyrimidines; Amines; Primary amines; Organic zwitterions; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Diazines,0.9999428987503050,Aminopyrimidines and derivatives,0.9887892007827760,Aminopyrimidines and derivatives,0.9887892007827760,Pyrimidines and pyrimidine derivatives,0.999969482421875,Organoheterocyclic compounds,0.999988317489624,398,-1,,,62.0,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,993721.854,2890059.466666670,4456.966111111110,897366.2084444450,1104226.1161111100,100797.74577777800,1024529.9631,0.0,1249.747075,961650.7318300000,945976.3895140350,710101.9646000000,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""398"",""main.cluster index_upperinput"":""398""}",This Node is a Singleton,335_testrun_sirius_398,,,,,,-0.679116047786509,2.01299528191772,2.61803704442114,1.77475606374007,1.33110267914427,0.534614761990098,0.897192054162059,0.765968792592591,0.513786188693169,1.26317377209793,-0.679116047786509,-0.679116047786509,-0.679116047786509,-0.679116047786509,-0.658900495657371,-0.679116047786509,-0.679116047786509,-0.679116047786509,,,C8H12N6O3,,,398,0.0,Feature Node,Pyrimidine nucleos(t)ides,0.9840519428253170,Carbohydrates,0.9939325451850890,Nucleosides,0.9880991578102110,20,0.91882825,1.0,223.0936,-0.6028692788236,-0.646960933136896,-0.623474427472771,-0.637085614152342,-0.598444627797147,-0.637548355184997,-0.635696207259085,-0.614072513932593,-0.623645803050174,,223.0936,C8H10N6O2,5.2145,5.2145,FALSE,398,,FALSE,,,0.16931216,,2.69628265953E+07,,2995314,N/A
